LNVALUE2013,LNLMED,LNZINC2,LNZSMHC,LNTOTALCOST,HOMEAGE,ROOMS,ZADEQ,METRO,REGION1,REGION2,REGION3,LN(VALUE),,Coefficients, VALUE2013 ,Predicted Value Log, PRED2013 ,Error,Absolute Deviation,Mean Absolute Deviation
13.12236338,11.01120823,11.00059872,6.421622268,5.899897354,36,9,1,0,0,0,1,11.73606902,,," $500,000.00 ",11.93320315," $152,238.42 "," $(347,761.58)",347761.58,
12.97154049,11.22257316,10.99688627,7.321188557,6.360582587,71,6,1,0,0,1,0,13.12236338,,," $430,000.00 ",12.68371119," $322,452.52 "," $(107,547.48)",107547.48,
12.04355372,10.96080899,10.98529272,6.86171134,5.182719442,61,5,1,0,0,0,0,12.10071213,,," $170,000.00 ",12.07789596," $175,939.59 "," $5,939.59 ",5939.59,
10.81977828,11.09741002,10.37236555,6.933423026,6.066687968,61,5,1,1,0,0,1,11.28978191,,," $50,000.00 ",11.4732937," $96,114.33 "," $46,114.33 ",46114.33,
12.61153775,11.04780589,10.95542743,6.939253946,6.049733455,31,7,1,0,0,0,1,12.30138283,,," $300,000.00 ",12.24366203," $207,660.96 "," $(92,339.04)",92339.04,
12.4292162,11.22390917,10.57131693,6.035481433,5.559398757,51,6,1,1,0,0,0,13.12236338,,," $250,000.00 ",12.78637776," $357,316.69 "," $107,316.69 ",107316.69,
12.7367009,11.29476946,11.45066701,7.90359629,6.177252312,11,6,1,0,1,0,0,12.67607627,,," $340,000.00 ",12.65438025," $313,132.04 "," $(26,867.96)",26867.96,
12.82125828,11.15827704,11.35019475,7.729735331,6.090744111,31,8,1,0,0,1,0,12.88664104,,," $370,000.00 ",12.67349261," $319,174.29 "," $(50,825.71)",50825.71,
12.76568843,11.04780589,10.87702781,7.897668151,6.596690846,16,10,1,0,0,0,1,12.76568843,,," $350,000.00 ",12.71753663," $333,546.19 "," $(16,453.81)",16453.81,
13.08154138,11.07940033,11.95877727,8.100768243,5.929589143,81,10,1,0,0,1,0,12.69158046,,," $480,000.00 ",12.56786514," $287,180.19 "," $(192,819.81)",192819.81,
12.20607265,10.94158875,10.1259909,5.624017506,5.393627546,51,5,1,0,0,0,0,12.4874851,,," $200,000.00 ",12.22858379," $204,553.29 "," $4,553.29 ",4553.29,
12.84792653,11.06663836,10.12846941,7.86787149,5.847161058,61,7,1,0,0,0,0,11.81303006,,," $380,000.00 ",12.05055436," $171,194.29 "," $(208,805.71)",208805.71,
12.7367009,11.18982345,11.40676463,7.791522819,6.169785055,16,9,1,0,0,0,0,13.12236338,,," $340,000.00 ",13.11264546," $495,164.58 "," $155,164.58 ",155164.58,
12.76568843,11.4788101,11.34998292,7.145196135,5.219454518,71,6,1,0,1,0,0,12.70684793,,," $350,000.00 ",12.58942333," $293,438.49 "," $(56,561.51)",56561.51,
11.91839057,11.13942403,10.6501755,6.839476438,6.047963021,71,6,1,0,1,0,0,11.73606902,,," $150,000.00 ",11.8433731," $139,159.09 "," $(10,840.91)",10840.91,
12.20607265,11.13187,11.95416947,7.640123173,5.802118375,36,8,1,0,0,1,0,12.10071213,,," $200,000.00 ",12.19960859," $198,711.36 "," $(1,288.64)",1288.64,
12.10071213,11.05877944,12.25469137,7.559559496,5.49100171,0,8,1,0,0,0,1,13.03898177,,," $180,000.00 ",12.84686173," $379,595.59 "," $199,595.59 ",199595.59,
11.91839057,11.10345234,10.9144337,7.364547014,5.899212187,8,8,1,1,0,0,1,12.07254125,,," $150,000.00 ",12.17826097," $194,514.30 "," $44,514.30 ",44514.30,
11.15625052,11.24466686,10.89573883,7.074116816,5.554250741,16,6,1,0,0,1,0,12.20607265,,," $70,000.00 ",12.17312898," $193,518.61 "," $123,518.61 ",123518.61,
11.51292546,10.92899137,11.00263303,6.278521424,5.382198851,61,7,1,0,0,0,1,11.65268741,,," $100,000.00 ",11.7065315," $121,361.81 "," $21,361.81 ",21361.81,
11.28978191,10.73055355,11.02457862,6.577861358,6.458338283,71,6,1,0,0,0,1,11.51292546,,," $80,000.00 ",11.54194848," $102,944.83 "," $22,944.83 ",22944.83,
11.91839057,11.03165864,11.33835777,6.966024187,6.029883657,71,4,1,0,0,0,1,11.73606902,,," $150,000.00 ",11.74448936," $126,056.99 "," $(23,943.01)",23943.01,
11.15625052,11.06663836,11.03485741,7.244227516,5.980572106,81,7,1,0,1,0,0,11.08214255,,," $70,000.00 ",11.47737026," $96,506.95 "," $26,506.95 ",26506.95,
12.76568843,11.05877944,13.00482006,8.105609402,6.190998233,16,9,1,0,0,0,1,12.76568843,,," $350,000.00 ",12.79034404," $358,736.73 "," $8,736.73 ",8736.73,
13.16158409,11.00043178,12.23238346,8.397282895,6.413049037,10,9,1,1,0,0,1,12.89921983,,," $520,000.00 ",12.80053349," $362,410.74 "," $(157,589.26)",157589.26,
12.25486281,10.97756805,10.33526997,5.950642553,5.630016324,61,7,1,0,0,0,0,12.20607265,,," $210,000.00 ",12.17233323," $193,364.68 "," $(16,635.32)",16635.32,
12.04355372,11.17385185,10.70508547,7.206377291,5.695414225,92,8,1,1,1,0,0,11.98292909,,," $170,000.00 ",12.02358504," $166,638.99 "," $(3,361.01)",3361.01,
11.00209984,10.97115942,10.75892364,7.134890852,5.722767775,31,5,1,0,0,1,0,11.69524702,,," $60,000.00 ",11.68922339," $119,279.34 "," $59,279.34 ",59279.34,
11.91839057,10.94158875,10.55706196,5.913503006,5.333523622,51,5,1,0,0,0,0,11.91839057,,," $150,000.00 ",11.91929037," $150,135.03 ", $135.03 ,135.03,
11.69524702,11.13166505,12.07338661,6.906754779,6.530877628,36,6,1,1,0,0,1,11.73606902,,," $120,000.00 ",11.94167834," $153,534.16 "," $33,534.16 ",33534.16,
13.52782849,11.3409502,12.10008971,7.859799181,6.202535517,61,7,1,1,0,0,0,13.52782849,,," $750,000.00 ",13.28868651," $590,477.33 "," $(159,522.67)",159522.67,
10.30895266,11.04527107,10.0540174,5.926926026,5.619192406,16,9,1,0,0,1,0,12.04355372,,," $30,000.00 ",12.01512113," $165,234.53 "," $135,234.53 ",135234.53,
12.61153775,11.18982345,11.40716487,6.874198495,6.036278563,11,6,1,0,0,0,0,13.12236338,,," $300,000.00 ",12.96151318," $425,709.80 "," $125,709.80 ",125709.80,
11.60823564,11.16194854,10.89673933,7.020190708,6.201185078,36,6,1,0,0,0,1,11.35040654,,," $110,000.00 ",11.68279456," $118,514.97 "," $8,514.97 ",8514.97,
12.46843691,11.06663836,11.37901686,7.5750717,5.376435146,31,6,1,0,0,0,0,12.5776362,,," $260,000.00 ",12.55077743," $282,314.63 "," $22,314.63 ",22314.63,
11.15625052,11.02353512,10.52358005,6.618738984,5.883322388,61,5,1,0,0,0,1,11.28978191,,," $70,000.00 ",11.46154047," $94,991.29 "," $24,991.29 ",24991.29,
12.10071213,10.97560185,10.91567011,7.208600338,5.059425458,36,7,1,0,0,1,0,11.7829526,,," $180,000.00 ",11.79717306," $132,876.19 "," $(47,123.81)",47123.81,
13.142166,11.18986489,11.79028444,8.229244417,6.038666149,5,8,1,0,0,0,0,12.94800999,,," $510,000.00 ",13.01829411," $450,581.43 "," $(59,418.57)",59418.57,
11.77528973,11.08980542,11.00209984,7.242797923,5.625220152,71,6,1,1,0,0,0,12.30138283,,," $130,000.00 ",12.28093672," $215,547.53 "," $85,547.53 ",85547.53,
11.91839057,10.94295121,11.00149966,6.954638865,5.69821143,51,10,1,0,0,1,0,11.51292546,,," $150,000.00 ",11.73599819," $124,991.15 "," $(25,008.85)",25008.85,
13.21767356,11.43496392,12.72095105,8.14815644,5.891644212,61,7,1,1,0,0,0,13.19002203,,," $550,000.00 ",13.1588638," $518,587.37 "," $(31,412.63)",31412.63,
11.00209984,11.04780589,10.59663473,6.766191715,6.338888499,61,7,1,0,0,0,1,11.91839057,,," $60,000.00 ",11.95590782," $155,734.49 "," $95,734.49 ",95734.49,
13.18063229,11.06663836,10.96282179,8.131530711,6.309615202,61,7,1,0,0,0,0,13.12236338,,," $530,000.00 ",12.91239728," $405,305.86 "," $(124,694.14)",124694.14,
12.34583459,11.57213732,9.952277717,6.601230119,5.75653304,41,6,1,0,1,0,0,12.64109656,,," $230,000.00 ",12.55889781," $284,616.46 "," $54,616.46 ",54616.46,
11.91839057,11.08521475,10.93990524,5.860786223,5.381432273,61,5,1,0,0,1,0,11.9511804,,," $150,000.00 ",11.79292528," $132,312.96 "," $(17,687.04)",17687.04,
12.10071213,11.29916278,11.88446833,6.354370041,5.857456851,61,7,1,1,1,0,0,12.10071213,,," $180,000.00 ",12.19144253," $197,095.28 "," $17,095.28 ",17095.28,
12.76568843,10.99695329,12.11221241,7.997326823,6.067460617,21,8,1,0,0,0,1,12.61153775,,," $350,000.00 ",12.56712134," $286,966.66 "," $(63,033.34)",63033.34,
12.4292162,11.43279942,10.30675024,7.800982071,6.074579454,41,6,1,0,0,0,0,12.11176197,,," $250,000.00 ",12.39621958," $241,885.46 "," $(8,114.54)",8114.54,
12.76568843,11.28139686,10.54744449,6.753437919,6.437884974,71,6,1,0,1,0,0,12.52452638,,," $350,000.00 ",12.38611385," $239,453.34 "," $(110,546.66)",110546.66,
11.28978191,10.84478304,9.678592468,6.444131257,5.588496319,16,6,1,0,0,0,1,11.35040654,,," $80,000.00 ",11.45866419," $94,718.46 "," $14,718.46 ",14718.46,
12.84792653,11.04292184,11.51384504,7.431299675,5.434449541,36,8,1,0,0,0,0,12.76568843,,," $380,000.00 ",12.727194," $336,782.97 "," $(43,217.03)",43217.03,
12.76568843,11.43279942,11.24494144,6.366470448,5.671890397,61,5,1,0,0,0,0,12.89921983,,," $350,000.00 ",12.77746331," $354,145.57 "," $4,145.57 ",4145.57,
13.12236338,11.06663836,11.98286034,6.461468176,5.85220248,91,6,1,1,0,0,0,13.01700286,,," $500,000.00 ",12.70280894," $328,669.82 "," $(171,330.18)",171330.18,
11.91839057,11.22257316,11.80172192,7.288244401,6.304448802,51,7,1,0,0,1,0,11.91839057,,," $150,000.00 ",12.06795862," $174,199.87 "," $24,199.87 ",24199.87,
12.34583459,11.24282132,11.08186559,7.791109511,5.793267641,36,7,1,0,0,1,0,12.59473064,,," $230,000.00 ",12.46453566," $258,987.65 "," $28,987.65 ",28987.65,
13.12236338,11.22564331,11.47001796,6.706862337,5.449606814,16,10,1,0,1,0,0,12.76568843,,," $500,000.00 ",12.74698335," $343,514.07 "," $(156,485.93)",156485.93,
11.8493977,11.03269371,11.66962147,7.224024808,5.393627546,16,6,1,0,0,1,0,11.91839057,,," $140,000.00 ",11.94935581," $154,717.45 "," $14,717.45 ",14717.45,
12.34583459,11.04780589,11.16942056,7.162397497,6.058344076,7,8,1,0,0,0,1,12.07254125,,," $230,000.00 ",12.20051059," $198,890.68 "," $(31,109.32)",31109.32,
11.69524702,11.03650127,11.64694924,6.907755279,5.810142491,92,3,1,1,0,0,0,11.57119437,,," $120,000.00 ",11.70227909," $120,846.82 ", $846.82 ,846.82,
12.89921983,11.11407344,11.20672634,8.162231065,6.374030572,26,8,1,0,0,1,0,12.89921983,,," $400,000.00 ",12.6907517," $324,730.77 "," $(75,269.23)",75269.23,
12.20607265,10.92899137,11.28933181,7.230563153,5.403427851,31,6,1,0,0,0,1,12.34583459,,," $200,000.00 ",12.18275855," $195,391.12 "," $(4,608.88)",4608.88,
11.69524702,11.3409502,9.518413134,6.276643489,5.830415126,51,8,1,1,0,0,0,12.73109699,,," $120,000.00 ",12.64350722," $309,745.79 "," $189,745.79 ",189745.79,
12.61153775,11.13942403,11.5125654,7.461065514,5.826982908,16,7,1,0,1,0,0,12.5776362,,," $300,000.00 ",12.52965126," $276,412.96 "," $(23,587.04)",23587.04,
11.28978191,10.97115942,10.25414442,5.937536205,5.654533872,91,5,1,0,0,1,0,11.28978191,,," $80,000.00 ",11.28005964," $79,225.99 ", $(774.01),774.01,
11.60823564,10.99695329,11.28933181,7.023758955,5.669880923,16,6,1,0,0,0,1,12.10071213,,," $110,000.00 ",12.08968355," $178,025.76 "," $68,025.76 ",68025.76,
12.76568843,11.13834837,11.44892013,8.202208436,6.177944114,16,9,1,0,1,0,0,12.89921983,,," $350,000.00 ",12.84079173," $377,298.42 "," $27,298.42 ",27298.42,
12.20607265,11.3713619,10.68051622,7.575584652,5.988125646,71,6,1,1,0,0,0,12.56024446,,," $200,000.00 ",12.5702393," $287,862.81 "," $87,862.81 ",87862.81,
12.20607265,10.96080899,10.79884061,6.999422468,5.41868964,36,6,1,0,0,0,0,12.7512997,,," $200,000.00 ",12.54886599," $281,775.52 "," $81,775.52 ",81775.52,
11.8493977,11.14908203,10.81961827,6.795705775,5.390592643,61,7,1,0,0,1,0,11.28978191,,," $140,000.00 ",11.5322335," $101,949.56 "," $(38,050.44)",38050.44,
13.12236338,11.18986489,11.37209896,8.089482474,5.723585102,9,9,1,0,0,0,0,12.89921983,,," $500,000.00 ",12.98013195," $433,710.25 "," $(66,289.75)",66289.75,
11.60823564,11.15482093,11.03596973,6.369900983,5.679319002,61,7,1,1,0,0,1,11.91839057,,," $110,000.00 ",11.94972857," $154,775.13 "," $44,775.13 ",44775.13,
12.10071213,11.05564061,10.42228135,6.514712691,5.749923631,51,5,1,0,0,0,1,12.61153775,,," $180,000.00 ",12.26858549," $212,901.63 "," $32,901.63 ",32901.63,
10.81977828,10.94295121,11.46125315,6.965080346,5.860786223,71,6,1,0,0,1,0,12.10071213,,," $50,000.00 ",11.9380925," $152,984.59 "," $102,984.59 ",102984.59,
11.60823564,11.04771035,9.740968623,7.129297549,5.234667339,71,6,1,0,0,1,0,11.00209984,,," $110,000.00 ",11.21080249," $73,924.71 "," $(36,075.29)",36075.29,
11.28978191,10.94552949,11.72627723,7.268223021,6.202535517,41,5,1,1,0,0,1,11.28978191,,," $80,000.00 ",11.52884472," $101,604.66 "," $21,604.66 ",21604.66,
12.97154049,10.97999056,11.65253087,7.768533301,6.802394763,36,10,1,0,0,0,1,13.07107008,,," $430,000.00 ",12.88796055," $395,521.55 "," $(34,478.45)",34478.45,
11.91839057,10.84478304,11.0017998,6.71417053,5.563881634,4,7,1,0,0,0,1,11.69524702,,," $150,000.00 ",11.80330322," $133,693.24 "," $(16,306.76)",16306.76,
12.34583459,11.12704237,10.2474318,5.823045895,5.091190691,41,5,1,0,0,0,0,12.4292162,,," $230,000.00 ",12.29060827," $217,642.32 "," $(12,357.68)",12357.68,
12.3883942,11.22736115,11.84947627,7.387090236,5.55166676,61,7,1,0,0,0,0,12.22096126,,," $240,000.00 ",12.4267944," $249,395.28 "," $9,395.28 ",9395.28,
11.51292546,11.10645986,10.23995979,6.693323668,5.439527535,61,5,1,1,0,1,0,11.28978191,,," $100,000.00 ",11.37046477," $86,722.16 "," $(13,277.84)",13277.84,
11.40756495,11.04527107,10.98958857,6.455198563,6.454543212,31,6,1,0,0,1,0,11.05089001,,," $90,000.00 ",11.38881811," $88,328.50 "," $(1,671.50)",1671.50,
12.4292162,10.94295121,11.60442841,6.989335266,5.075173815,71,7,1,0,0,1,0,12.4157175,,," $250,000.00 ",12.1414432," $187,482.95 "," $(62,517.05)",62517.05,
12.5776362,10.80316098,10.14002106,7.093404626,5.649854133,92,7,1,0,0,1,0,12.01370075,,," $290,000.00 ",11.75786657," $127,754.61 "," $(162,245.39)",162245.39,
12.20607265,11.03434113,10.59618463,6.049733455,4.882801923,21,5,1,0,1,0,0,11.51292546,,," $200,000.00 ",11.61348296," $110,578.72 "," $(89,421.28)",89421.28,
12.89921983,11.52879881,11.38508073,5.488937726,5.179439982,71,5,1,0,0,0,0,12.89921983,,," $400,000.00 ",12.75602455," $346,633.93 "," $(53,366.07)",53366.07,
11.8493977,11.29476946,10.77820601,7.017506143,5.686410225,61,6,3,1,1,0,0,12.10071213,,," $140,000.00 ",12.04171558," $169,687.80 "," $29,687.80 ",29687.80,
11.98292909,11.01401194,12.38414351,7.469083885,6.550842211,36,9,1,0,0,0,1,11.98292909,,," $160,000.00 ",12.22751755," $204,335.30 "," $44,335.30 ",44335.30,
11.51292546,11.13166505,9.596962392,6.963189986,5.700443573,51,5,1,1,0,0,1,11.28978191,,," $100,000.00 ",11.44642565," $93,566.31 "," $(6,433.69)",6433.69,
11.40756495,11.01401194,9.680843876,5.855071922,5.680172609,61,6,1,0,0,0,1,11.28978191,,," $90,000.00 ",11.41080347," $90,291.94 ", $291.94 ,291.94,
11.8493977,10.89792381,10.62088822,6.070737728,5.736303444,31,5,1,0,0,0,0,12.20607265,,," $140,000.00 ",12.12888641," $185,143.49 "," $45,143.49 ",45143.49,
13.71015004,11.28139686,10.81905803,7.53689713,5.84932478,71,13,1,0,1,0,0,12.34583459,,," $900,000.00 ",12.57019147," $287,849.05 "," $(612,150.95)",612150.95,
12.89921983,11.47729829,11.49386496,8.148734809,6.167516491,91,7,1,1,1,0,0,13.30468493,,," $400,000.00 ",13.01318352," $448,284.58 "," $48,284.58 ",48284.58,
12.20607265,11.03434113,9.89090877,6.023447593,5.397408269,61,8,1,0,1,0,0,12.20607265,,," $200,000.00 ",12.06994468," $174,546.19 "," $(25,453.81)",25453.81,
11.77528973,11.13901716,11.22742767,7.501634458,6.11368218,51,6,1,0,1,0,0,12.07254125,,," $130,000.00 ",12.1351248," $186,302.09 "," $56,302.09 ",56302.09,
11.69524702,11.02526283,10.37098805,6.637258031,5.720311777,26,5,1,0,1,0,0,11.51292546,,," $120,000.00 ",11.6492044," $114,600.15 "," $(5,399.85)",5399.85,
11.51292546,11.06707577,11.19810513,6.938284484,5.795044066,36,5,1,1,0,1,0,11.46163217,,," $100,000.00 ",11.56959965," $105,831.09 "," $5,831.09 ",5831.09,
12.34583459,11.18335138,11.86332878,7.591357047,6.025865974,16,7,1,0,0,1,0,12.25486281,,," $230,000.00 ",12.30756519," $221,364.33 "," $(8,635.67)",8635.67,
12.79385931,11.06663836,10.12619101,5.521460918,5.224850215,71,6,1,0,0,0,0,12.61153775,,," $360,000.00 ",12.35579329," $232,301.94 "," $(127,698.06)",127698.06,
12.10071213,11.06663836,10.57103483,7.443078374,5.338739281,61,5,1,0,0,0,0,12.1281111,,," $180,000.00 ",12.14805398," $188,726.47 "," $8,726.47 ",8726.47,
11.60823564,11.04780589,11.14258616,6.814542897,5.958424693,31,6,1,0,0,0,1,11.69524702,,," $110,000.00 ",11.84227813," $139,006.80 "," $29,006.80 ",29006.80,
11.15625052,10.97115942,10.61888534,6.206575927,5.969559712,71,8,1,0,0,1,0,10.81977828,,," $70,000.00 ",11.18629767," $72,135.22 "," $2,135.22 ",2135.22,
12.61153775,10.95488593,10.80454281,6.418364936,5.524788708,41,8,1,1,0,0,1,12.61153775,,," $300,000.00 ",12.32953777," $226,282.11 "," $(73,717.89)",73717.89,
12.76568843,10.80316098,12.0431301,8.006700845,6.180706547,3,8,1,0,0,1,0,12.89921983,,," $350,000.00 ",12.61970963," $302,461.61 "," $(47,538.39)",47538.39,
12.10071213,11.34450681,10.59618463,6.843749949,5.66296048,91,6,1,1,0,0,1,11.83500896,,," $180,000.00 ",11.89480339," $146,503.32 "," $(33,496.68)",33496.68,
11.77528973,10.92899137,10.15034763,5.85220248,5.667003223,36,6,1,0,0,0,1,12.07254125,,," $130,000.00 ",11.90497745," $148,001.46 "," $18,001.46 ",18001.46,
12.20607265,11.05888967,11.5125654,7.7164608,5.695414225,26,7,1,0,0,1,0,12.25486281,,," $200,000.00 ",12.21106605," $201,001.18 "," $1,001.18 ",1001.18,
12.10071213,10.97560185,10.02570519,6.086774727,5.794029352,51,9,1,0,0,1,0,11.98292909,,," $180,000.00 ",11.91001158," $148,748.40 "," $(31,251.60)",31251.60,
12.10071213,11.02026715,10.46024211,5.762051383,5.600888051,51,7,1,1,0,0,0,12.04355372,,," $180,000.00 ",12.07302292," $175,084.31 "," $(4,915.69)",4915.69,
10.81977828,10.77714215,10.12519007,6.820016365,5.703782475,51,6,2,0,0,0,1,10.81977828,,," $50,000.00 ",11.06960508," $64,190.15 "," $14,190.15 ",14190.15,
11.98292909,11.13187,11.59893801,7.791935957,6.743371867,92,7,1,0,0,1,0,11.35040654,,," $160,000.00 ",11.65586694," $115,366.23 "," $(44,633.77)",44633.77,
12.94800999,11.57213732,11.95749589,7.624618986,6.222906901,61,9,1,0,0,0,1,13.18063229,,," $420,000.00 ",13.1227994," $500,218.06 "," $80,218.06 ",80218.06,
13.30468493,11.54829261,11.57675436,7.967626739,5.637167726,31,7,1,1,0,0,0,12.98310131,,," $600,000.00 ",13.04729656," $463,840.75 "," $(136,159.25)",136159.25,
12.04355372,10.94295121,11.33814341,7.175489714,6.029883657,36,9,1,0,0,1,0,11.91839057,,," $170,000.00 ",12.00390017," $163,390.80 "," $(6,609.20)",6609.20,
12.54254488,11.10645986,10.1266311,6.865891075,5.496826637,91,7,1,1,0,1,0,11.08214255,,," $280,000.00 ",11.282634," $79,430.21 "," $(200,569.79)",200569.79,
11.91839057,11.19000301,10.9144337,5.786897381,5.523458921,10,5,1,0,0,0,1,11.91839057,,," $150,000.00 ",11.95772739," $156,018.11 "," $6,018.11 ",6018.11,
12.4292162,11.28139686,11.45028381,7.030857476,5.588807991,3,6,1,0,1,0,0,12.20607265,,," $250,000.00 ",12.31767073," $223,612.68 "," $(26,387.32)",26387.32,
13.01700286,11.18986489,11.38736224,7.491087594,5.298317367,3,8,1,0,0,0,0,12.84529148,,," $450,000.00 ",12.87655162," $391,034.71 "," $(58,965.29)",58965.29,
12.10071213,10.99695329,11.4182191,7.328437353,5.993129826,81,5,1,0,0,0,1,12.20607265,,," $180,000.00 ",12.05320856," $171,649.27 "," $(8,350.73)",8350.73,
11.91839057,11.03269371,11.60790832,7.026426809,5.878202526,16,6,1,0,0,1,0,11.77528973,,," $150,000.00 ",11.87250175," $143,272.22 "," $(6,727.78)",6727.78,
12.97154049,11.57213732,12.70554102,7.972466016,5.846920355,81,7,1,0,1,0,0,12.79385931,,," $430,000.00 ",12.83973197," $376,898.79 "," $(53,101.21)",53101.21,
11.60823564,10.99541085,10.95203386,6.951772164,5.925591803,16,5,1,1,0,0,0,11.60823564,,," $110,000.00 ",11.86285416," $141,896.64 "," $31,896.64 ",31896.64,
11.77528973,11.18335138,10.26820011,6.898714534,5.577841251,36,8,1,0,0,1,0,11.81303006,,," $130,000.00 ",11.91838847," $149,999.68 "," $19,999.68 ",19999.68,
11.15625052,10.97115942,10.83922791,5.973809612,5.559398757,91,8,1,0,0,1,0,11.15625052,,," $70,000.00 ",11.34463876," $84,511.15 "," $14,511.15 ",14511.15,
13.65299163,11.22390917,11.41861479,7.643961949,6.048159891,16,10,1,1,0,0,0,12.76568843,,," $850,000.00 ",12.90865504," $403,791.95 "," $(446,208.05)",446208.05,
11.69524702,11.29476946,11.53237509,7.10824414,6.502415163,26,10,1,0,1,0,0,13.81571054,,," $120,000.00 ",13.45730278," $698,927.84 "," $578,927.84 ",578927.84,
13.65299163,11.43279942,11.9182439,8.290292591,5.142637741,81,10,1,1,0,0,0,12.89921983,,," $850,000.00 ",13.0005763," $442,668.43 "," $(407,331.57)",407331.57,
12.4292162,11.18982345,10.72428009,7.25981961,5.763622475,26,8,1,0,0,0,0,12.04355372,,," $250,000.00 ",12.3359883," $227,746.47 "," $(22,253.53)",22253.53,
13.01700286,11.06975849,9.610189741,6.455198563,5.887491957,41,8,1,1,1,0,0,13.01700286,,," $450,000.00 ",12.59169846," $294,106.86 "," $(155,893.14)",155893.14,
13.65299163,11.04780589,12.72957853,8.600798775,6.497528854,36,6,1,0,0,0,1,13.59236701,,," $850,000.00 ",13.15557756," $516,885.97 "," $(333,114.03)",333114.03,
11.91839057,10.97999056,11.29103113,5.891644212,5.723585102,51,6,3,0,0,0,1,11.73606902,,," $150,000.00 ",11.70013896," $120,588.47 "," $(29,411.53)",29411.53,
12.10071213,11.01401194,11.91839057,7.120444372,6.181395964,5,8,1,0,0,0,1,12.33710091,,," $180,000.00 ",12.39168876," $240,792.00 "," $60,792.00 ",60792.00,
11.00209984,10.85732452,9.151863442,6.077642243,6.054830506,61,5,1,0,0,0,1,10.98529272,,," $60,000.00 ",11.11737445," $67,330.89 "," $7,330.89 ",7330.89,
12.61153775,11.03269371,11.69479692,7.45760929,5.452468046,21,9,1,0,0,1,0,12.4292162,,," $300,000.00 ",12.37787685," $237,489.06 "," $(62,510.94)",62510.94,
12.4292162,11.16713394,11.62586122,7.512617545,6.124683391,6,8,1,0,0,0,0,12.46843691,,," $250,000.00 ",12.68461283," $322,743.39 "," $72,743.39 ",72743.39,
11.91839057,11.04292184,11.40712041,7.68017564,6.33150185,36,8,1,0,0,0,0,12.54254488,,," $150,000.00 ",12.63529708," $307,213.15 "," $157,213.15 ",157213.15,
13.01700286,11.06975849,11.21046811,6.234410726,5.788429949,91,5,1,1,1,0,0,13.48700649,,," $450,000.00 ",12.75951967," $347,847.58 "," $(102,152.42)",102152.42,
12.70684793,11.16713394,11.84926912,7.198183577,6.531848973,41,6,1,0,1,0,0,12.61153775,,," $330,000.00 ",12.52463902," $275,030.98 "," $(54,969.02)",54969.02,
13.12236338,11.4019939,11.95059958,7.898411093,6.148112107,92,7,1,0,1,0,0,13.01700286,,," $500,000.00 ",12.85263604," $381,793.84 "," $(118,206.16)",118206.16,
13.01700286,11.22257316,11.60823564,7.774855767,5.238213442,92,7,1,1,0,1,0,12.93844054,,," $450,000.00 ",12.55283528," $282,896.19 "," $(167,103.81)",167103.81,
10.59663473,10.92899137,9.997979216,6.634633358,5.075173815,26,5,1,0,0,0,1,11.46163217,,," $40,000.00 ",11.51242509," $99,949.97 "," $59,949.97 ",59949.97,
13.52782849,11.44357539,12.66632261,8.29654652,5.919341783,61,8,1,0,1,0,0,13.44444688,,," $750,000.00 ",13.256164," $571,582.44 "," $(178,417.56)",178417.56,
11.40756495,10.90961899,10.75248397,7.192182059,5.818598149,21,7,1,1,0,0,0,11.77528973,,," $90,000.00 ",11.9901346," $161,157.04 "," $71,157.04 ",71157.04,
12.97154049,11.22564331,11.28955689,7.786551806,6.157861365,26,7,1,0,1,0,0,12.76568843,,," $430,000.00 ",12.68067002," $321,473.38 "," $(108,526.62)",108526.62,
11.51292546,10.94295121,11.30131515,6.944087208,6.26053703,92,6,1,0,0,1,0,11.60823564,,," $100,000.00 ",11.61920919," $111,213.74 "," $11,213.74 ",11213.74,
13.06048797,11.26785578,12.27822585,8.238801166,5.873759633,16,7,1,0,0,0,1,13.09190417,,," $470,000.00 ",12.9527767," $422,006.80 "," $(47,993.20)",47993.20,
13.81551056,11.4788101,11.49544354,7.851271997,6.418228983,61,7,1,0,1,0,0,13.52782849,,," $1,000,000.00 ",13.22261562," $552,724.86 "," $(447,275.14)",447275.14,
12.89921983,11.52879881,11.08192714,7.928406026,6.309008774,71,7,1,0,0,0,0,13.21767356,,," $400,000.00 ",13.15437082," $516,262.59 "," $116,262.59 ",116262.59,
13.28787782,10.99695329,11.67813477,8.066835314,5.82008293,26,10,1,0,0,0,1,12.89921983,,," $590,000.00 ",12.77862504," $354,557.23 "," $(235,442.77)",235442.77,
12.82125828,11.15827704,10.82177629,6.423246964,5.569298247,16,9,1,0,0,1,0,12.80765263,,," $370,000.00 ",12.58281174," $291,504.80 "," $(78,495.20)",78495.20,
12.15477935,11.01120823,11.88424071,7.471363088,5.683579767,16,8,1,0,0,0,1,12.10071213,,," $190,000.00 ",12.22389873," $203,597.18 "," $13,597.18 ",13597.18,
12.54254488,11.03624359,11.06947808,6.859614904,5.741934241,41,6,1,1,0,0,1,11.98292909,,," $280,000.00 ",11.95163198," $155,070.01 "," $(124,929.99)",124929.99,
12.15477935,10.85732452,10.1457276,7.479864131,6.28909695,6,7,1,0,0,0,1,12.1281111,,," $190,000.00 ",12.08107265," $176,499.38 "," $(13,500.62)",13500.62,
